"delta_cost","delta_qaly"
1964.86326456693,0.00738716336022679
1389.89167795276,-0.000578451820832451
1660.80056220472,-0.00494747961432954
1051.46446062992,0.00883520617417689
1153.58937795276,0.0050250664252184
745.757403937008,0.0114599643217082
1342.50928818898,0.0188317784712229
1069.31996771654,-0.000625135410435101
1085.44099133858,0.00055985814914819
865.021292125984,-0.000771351732984094
644.151756692913,0.0196540714751518
1422.71846220472,0.0272103564056546
699.02211496063,0.00806466286170081
1440.81985826772,0.0109412493869478
1319.81197244094,0.00283302882827531
1129.02172677165,0.0200839248276717
1222.89936299213,0.00517344931472889
1087.80018818898,-0.000251440335871767
1752.18174330709,-0.000543118455162306
480.136973228347,0.0120694163742879
1284.32444015748,0.0188455755145597
1763.47597874016,0.00114631872248001
678.276267716535,0.00364389615569101
1397.61927716535,0.00152990886406139
1279.82183307087,-0.00530305529057327
1293.92631259842,0.0141709863269145
708.446494488189,0.0171896608406495
1101.02263937008,0.0141998307706403
1256.97197716535,-0.015895961670089
1120.83865275591,0.00581974378459366
476.847094488189,0.0143751610104178
2397.1795511811,0.0081583641880494
1750.45582125984,5.23964278592443e-05
1430.27041181102,-0.0128358421316432
723.093910236221,-0.00642726640689421
624.976571653543,-0.00794032778756866
1455.40840944882,0.0141229122540381
1212.60833700787,0.00977833109670326
1408.87727480315,-0.0185492947878435
1393.78322125984,0.00564753943744711
1422.51004015748,0.00778939028925285
1323.83658267717,0.0143306332088366
376.753827559055,0.00418006219448441
1181.7516503937,-0.00483752364629986
1204.13428503937,-0.00457103591003896
1382.22312834646,-0.00307938150441667
1585.21831496063,0.00263865220132904
1502.60407086614,0.00138341228906962
866.405873228347,0.0033389814979493
1307.64065354331,0.0111740852721952
679.570377952756,-0.0119389911989954
974.70888503937,-0.00476725573574351
1277.91358425197,-0.00432430597099388
1545.75762204724,0.00371261189887198
539.560649606299,0.00815998102906541
1182.29633543307,-0.00287739494575499
1948.17111496063,0.000983998663411409
71.2849039370076,0.000194107153443604
626.899601574803,0.00524568977132478
2383.66515669291,-0.0179670918958539
1450.68535511811,0.00789700722727933
1526.10306456693,0.00635894948449718
457.382665354331,0.0229676901270298
1364.8098976378,0.00693834985205903
1221.03044409449,0.0096078513799738
1335.61420629921,0.0178292831465882
403.69138976378,-0.0125643637461128
648.434593700787,0.0165840137539276
1502.50078503937,0.0145115792764098
2080.57312283465,0.0125615935585054
1654.2486511811,0.0115533099430333
1278.74332834646,-0.00386534948018563
1921.47994566929,-0.00878371517728661
1542.61697795276,0.00935850215848276
1213.63644724409,0.000636690434229606
1637.91007716535,0.00842651188108673
1437.96563464567,-0.00142421057737392
1397.25162992126,-0.00233949349760437
2008.93671732283,0.00414624865936933
1299.32525433071,0.000462535098923716
973.236386614174,0.012577093674379
1061.47106062992,0.0180259125720168
645.129629133858,0.0132183220423936
1620.33740472441,-0.000297714325750348
1723.36776929134,0.0120993602699047
915.390392913385,0.000492683794402496
782.959431496063,-0.000937056379246237
1318.35439606299,0.00976517001083284
1526.41902913386,-0.00248837221835978
1428.90111023622,0.00528559340760022
1723.11727322835,-0.011878208755733
1767.49860314961,-0.00672229677655796
736.195619685039,-0.0143144109039758
764.135198425197,0.00873198704371399
2082.48525590551,-0.0180256430985141
1023.75412283465,0.0188508895320323
1246.65247401575,-0.00275487073356076
1197.88634566929,-0.000501608756810934
1569.91642519685,0.00747072170393485
653.370133070866,-0.00245971101661574
1295.16359133858,0.0103470064188588
2306.04560551181,0.0193446835572658
1054.45618740157,-0.00363535923512641
1730.92562362205,-0.00417011323276582
931.992818897638,0.00322810932001057
1040.78061653543,-0.0014992427794575
1035.50831653543,0.00934898435436843
1549.76717716535,0.000621276549876856
1045.86334094488,-0.00193303044511632
1481.98201023622,-0.00453419349275386
468.760704724409,0.00299299907840062
1834.25783937008,-0.00672827908831725
